[05/Sep/2023:22:22:13 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:13 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:13 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:22:14 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:14 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:14 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:22:14 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:14 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:14 +0000] - 304 304 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 0] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:22:14 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:22:14 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:23:43 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 1384] [Gzip 3.47] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:23:43 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:25:18 +0000] - 200 200 - GET https visu.myapp.com "/index.html" [Client 172.18.0.1] [Length 1368] [Gzip 3.50] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "-"
[05/Sep/2023:22:25:18 +0000] - 502 502 - GET https visu.myapp.com "/test.json" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
[05/Sep/2023:22:25:18 +0000] - 502 502 - GET https visu.myapp.com "/favicon.ico" [Client 172.18.0.1] [Length 556] [Gzip -] [Sent-to microservice_visualization] "Mozilla/5.0 (Linux; Android 6.0; Nexus 5 Build/MRA58N) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/116.0.0.0 Mobile Safari/537.36" "https://visu.myapp.com/index.html"
